wavenumber_cm-1,wavelength_um,n_BaSO4,k_BaSO4,emissivity_BaSO4,n_SiO2,k_SiO2,emissivity_SiO2,n_coating,k_coating,emissivity_coating,planck_300K_norm
1499.8124413879336,6.667500364742909,1.614784445906577,0.0009646595371627351,0.944719117567394,1.3607586204333377,0.002886511035134418,0.9766462073605465,1.8801405807498266,0.00029461414779237454,0.9066150775530648,0.19698088354983334
1500.312597686777,6.66527763308678,1.6148807651821968,0.0009619216650883354,0.9447058688402467,1.3610468977490202,0.002879143127153995,0.9766145905108344,1.8801700018256857,0.0002938342002022893,0.9066107421938965,0.19670524795902558
1500.8127539856205,6.6630563829122496,1.614976811416863,0.000959195696734795,0.9446926570578513,1.361334439970032,0.0028718037276531188,0.9765830406322176,1.8801993450976096,0.0002930573984365531,0.9066064182873556,0.19642993342404896
1501.3129102844637,6.6608366127386684,1.6150725857960324,0.000956481561857633,0.9446794820625924,1.3616212499373286,0.002864492687330436,0.9765515575301297,1.8802286108789636,0.0002922837254144007,0.9066021057873666,0.19615493971816655
1501.8130665833073,6.658618321087359,1.6151680894981513,0.0009537791903674306,0.9446663436977697,1.3619073304770097,0.0028572098579090323,0.9765201410106281,1.8802577994813976,0.00029151316224923686,0.9065978046481061,0.1958802666144289
1502.3132228821505,6.656401506481617,1.6152633236947118,0.0009510885130411286,0.9446532418075908,1.3621926844004124,0.0028499550920279464,0.9764887908803929,1.8802869112148575,0.00029074569395444027,0.906593514824001,0.19560591388567666
1502.8133791809942,6.6541861674466976,1.6153582895503018,0.0009484094607235012,0.9446401762371652,1.362477314504213,0.002842728243366121,0.9764575069467252,1.8803159463875974,0.00028998130222244073,0.9065892362697263,0.1953318813045393
1503.3135354798374,6.651972302509826,1.6154529882226587,0.000945741965040997,0.9446271468324972,1.3627612235705218,0.0028355291665331166,0.9764262890175466,1.880344905306191,0.0002892199707567618,0.9065849689402045,0.19505816864343897
1503.8136917786808,6.649759910200179,1.6155474208627185,0.0009430859584212447,0.9446141534404793,1.3630444143669789,0.002828357717056056,0.9763951369013975,1.8803737882755447,0.0002884616833760153,0.9065807127906019,0.19478477567459027
1504.3138480775242,6.647548989048896,1.6156415886146664,0.0009404413729321618,0.9446011959088864,1.3633268896468493,0.002821213751484226,0.976364050407436,1.8804025955989063,0.0002877064224735905,0.9065764677763296,0.19451170217000185
1504.8140043763674,6.645339537589066,1.6157354926159917,0.000937808142297701,0.9445882740863679,1.3636086521491173,0.002814097127297788,0.9763330293454373,1.8804313275778795,0.0002869541728696762,0.9065722338530394,0.19423894790147764
1505.314160675211,6.643131554355726,1.6158291339975313,0.0009351861996737182,0.9445753878224431,1.363889704598581,0.002807007702834666,0.9763020735257916,1.8804599845124326,0.0002862049168020274,0.9065680109766237,0.19396651264061746
1505.8143169740542,6.640925037885865,1.6159225138835218,0.0009325754794338028,0.9445625369674935,1.3641700497059441,0.0027999453374738512,0.9762711827595032,1.8804885667009124,0.00028545863972769686,0.9065637991032127,0.19369439615882
1506.3144732728977,6.63871998671841,1.61601563339165,0.0009299759161199508,0.9445497213727571,1.3644496901679073,0.002792909891403887,0.9762403568581897,1.8805170744400526,0.00028471532412785823,0.9065595981891738,0.19342259822728253
1506.814629571741,6.636516399394229,1.616108493633099,0.0009273874448119778,0.944536940890322,1.3647286286672622,0.0027859012258060847,0.9762095956340799,1.8805455080249867,0.0002839749553349058,0.9065554081911091,0.19315111861700263
1507.3147858705845,6.634314274456128,1.616201095712596,0.00092481000090279,0.9445241953731207,1.3650068678729803,0.0027789192026807423,0.9761788989000133,1.880573867749258,0.00028323751608373465,0.9065512290658551,0.19287995709877898
1507.814942169428,6.632113610448845,1.6162934407284626,0.0009222435208328228,0.9445114846749231,1.3652844104403024,0.0027719636850910847,0.9761482664694382,1.880602153904832,0.0002825029908024451,0.9065470607704789,0.1926091134432136
1508.3150984682711,6.629914405919049,1.61638552977266,0.0009196879407844285,0.9444988086503313,1.3655612590108284,0.002765034536808396,0.9761176981564107,1.8806303667821052,0.00028177136563611475,0.9065429032622788,0.19233858742071222
1508.8152547671148,6.627716659415335,1.616477363930836,0.0009171431980174463,0.9444861671547732,1.3658374162126081,0.0027581316225956496,0.9760871937755933,1.8806585066699169,0.00028104262373022265,0.9065387564987818,0.1920683788014852
1509.315411065958,6.6255203694882265,1.6165689442823707,0.0009146092295564482,0.9444735600444963,1.3661128846602244,0.0027512548080109805,0.9760567531422536,1.8806865738555592,0.0002803167487577835,0.9065346204377419,0.1917984873555502
1509.8155673648014,6.62332553469016,1.6166602719004242,0.000912085973655599,0.9444609871765627,1.3663876669548851,0.002744403959551869,0.976026376072263,1.8807145686247888,0.0002795937261191554,0.9065304950371387,0.19152891285273235
1510.3157236636448,6.621132153575495,1.616751347851981,0.000909573368480421,0.9444484484088419,1.3666617656845061,0.0027375789445985197,0.9759960623820949,1.8807424912618358,0.00027887354177168785,0.9065263802551762,0.19125965506266548
